,0
17204,9.806393123804196e-21
17205,1.0
17206,1.0
17207,1.0
17208,1.7590152496751945e-06
17209,1.5954513955974608e-46
17210,1.0
17211,1.0
17212,1.0
17213,1.0
17214,1.0
17215,1.0
17216,1.0
17217,1.0
17218,1.90714443199301e-16
17219,1.0
17220,1.0
17221,2.4781958357894282e-52
17222,1.0
17223,1.0
17224,1.0
17225,1.0
17226,1.0
17227,1.0
17228,1.0
17229,1.0
17230,1.0
17231,1.0
17232,1.0
17233,1.0
17234,1.0
17235,1.0
17236,1.0
17237,1.0
17238,1.0
17239,1.0
17240,1.0
17241,1.0
17242,1.0
17243,1.0
17244,1.0
17245,1.0
17246,1.0
17247,1.0
17248,1.0
17249,1.1126707626579027e-19
17250,1.0
17251,1.0
17252,1.0
17253,1.0
17254,1.0
17255,1.0
17256,1.0
17257,5.690046229229829e-43
17258,1.0105904378616783e-45
17259,1.0
17260,1.0
17261,1.0
17262,1.0
17263,1.0
17264,1.0
17265,1.0
17266,1.0
17267,9.64941274544963e-16
17268,2.330535425593769e-43
17269,1.0
17270,1.0
17271,1.0
17272,1.0
17273,1.0
17274,1.0
17275,1.0
17276,1.0
17277,1.0
17278,1.0
17279,0.09203561833317939
17280,1.0
17281,1.0
17282,1.0
17283,1.0
17284,1.0
17285,1.0
17286,1.5628844749281304e-44
17287,1.0
17288,1.0
17289,1.0
17290,1.0
17291,1.0
17292,1.0
17293,1.0
17294,1.0
17295,4.136034898224731e-05
17296,1.0
17297,1.0
17298,1.0
17299,1.0
17300,1.0
17301,1.0
17302,1.0
17303,1.0
17304,1.0
17305,1.0
17306,1.973692379692434e-26
17307,1.0
17308,1.9416689361709048e-41
17309,1.0
17310,1.0
17311,2.330535425593769e-43
17312,1.4619828080331394e-39
17313,1.0
17314,1.6429281059598607e-30
17315,1.0
17316,1.0
17317,1.0
17318,1.0
17319,1.0
17320,1.0
17321,1.0
17322,1.0
17323,1.0
17324,1.0
17325,1.0
17326,1.0
17327,3.116619068789323e-07
17328,1.0
17329,1.973692379692406e-26
17330,1.0
17331,1.0
17332,1.0
17333,1.0
17334,1.0
17335,1.0
17336,1.0
17337,1.0
17338,1.0
17339,1.0
17340,1.0
17341,1.0
17342,1.0
17343,1.0
17344,1.0
17345,1.0
17346,1.0
17347,1.0
17348,1.0
17349,1.0
17350,1.0
17351,1.0
17352,1.0
17353,1.0
17354,1.0
17355,3.095882658227531e-25
17356,1.0
17357,1.0
17358,1.0
17359,1.0
17360,1.461982808033098e-39
17361,1.0
17362,2.7062193219955424e-36
17363,1.3775819160391561e-35
17364,1.0
17365,1.0
17366,1.0
17367,1.0
17368,1.0
17369,1.0
17370,1.0
17371,1.0
17372,4.3123123555020883e-38
17373,1.0
17374,9.64941274544963e-16
17375,1.0
17376,1.0
17377,1.0
17378,1.0
17379,1.0
17380,1.0
17381,1.0
17382,1.0
17383,1.0
17384,1.0
17385,1.0
17386,1.0
17387,1.0
17388,1.0
17389,1.0
17390,1.0
17391,6.30087162869183e-47
17392,1.0
17393,1.0
17394,1.0
17395,1.0
17396,1.0
17397,1.0
17398,1.0
17399,9.708685912539599e-48
17400,1.0
17401,1.0
17402,1.0
17403,0.405624556589918
17404,1.0
17405,1.0
17406,1.0
17407,1.0
17408,1.0
17409,1.0
17410,1.0
17411,1.0
17412,1.0
17413,3.6344895507803775e-17
17414,1.0
17415,1.0
17416,1.0
17417,8.429335260256009e-50
17418,1.0
17419,1.0
17420,1.0
17421,1.0
17422,1.5628844749281304e-44
17423,1.0
17424,1.0
17425,1.3660260619270228e-28
17426,0.0002264562744960341
17427,1.5256334512441786e-29
17428,1.0
17429,3.7879411038824467e-48
17430,4.5515570282163125e-24
17431,1.0
17432,1.0
17433,1.0
17434,1.0
17435,1.0
17436,1.2272691244330385e-50
17437,1.0
17438,3.6089259372867154e-33
17439,1.0
17440,1.0
17441,6.298460478147263e-45
17442,1.0
17443,1.0
17444,1.3836230399951132e-42
17445,1.0
17446,1.0
17447,1.0
17448,1.0
17449,1.0
17450,1.0
17451,1.8107595616079218e-20
17452,1.0
17453,1.0
17454,2.627300323538568e-40
17455,1.0
17456,1.0
17457,1.0
17458,9.50686938634309e-44
17459,1.0
17460,1.0
17461,1.0
17462,1.0
17463,1.0
17464,1.0
17465,1.0
17466,1.0
17467,4.3928004289902335e-13
17468,1.0
17469,1.0
17470,1.0
17471,1.0
17472,1.0
17473,1.0
17474,1.3660260619270035e-28
17475,1.0
17476,1.7250892642020234e-10
17477,4.0693762452398156e-10
17478,1.0
17479,1.0
17480,1.1126707626579027e-19
17481,1.0
17482,1.0
17483,1.0
17484,1.0
17485,1.0
17486,1.0
17487,1.0
17488,1.0
17489,1.0
17490,1.0
17491,1.272250058882577e-53
17492,1.0
17493,1.0
17494,1.0
17495,1.0
17496,1.0
17497,6.341347801996308e-17
17498,2.4781958357894282e-52
17499,1.5954513955974608e-46
17500,1.0
17501,1.0
17502,1.0
17503,1.0
17504,1.0
17505,1.0
17506,1.0
17507,4.690313882679945e-54
17508,1.0
17509,1.0
17510,1.0
17511,0.033186097748318044
17512,1.0
17513,1.0
17514,6.30087162869183e-47
17515,1.0
17516,1.0
17517,1.0
17518,1.0
17519,1.0
17520,1.0
17521,1.0
17522,1.0
17523,1.0
17524,1.0
17525,1.0
17526,1.0
17527,5.230896963164986e-37
17528,1.0
17529,9.44521256608667e-10
17530,1.0
17531,1.0
17532,7.257203434163829e-08
17533,1.0
17534,1.0
17535,1.0
17536,3.8624355880407837e-44
17537,1.0
17538,1.0
17539,1.0
17540,1.0
17541,5.772195458611966e-28
17542,1.0
17543,1.0
17544,1.0
17545,1.0
17546,1.0
17547,1.0
17548,1.0
17549,1.0
17550,1.0
17551,1.0
17552,1.0
17553,1.0
17554,2.1957502630052074e-49
17555,1.0
17556,1.0
17557,1.0
17558,1.0
17559,1.0
17560,1.0
17561,1.0
17562,1.0
17563,1.0
17564,1.0
17565,1.0
17566,1.0
17567,1.0
17568,1.0
17569,1.0
17570,1.0
17571,1.0
17572,1.0
17573,1.0
17574,1.973692379692406e-26
17575,1.0
17576,1.0
17577,1.7079953764664712e-32
17578,1.0
17579,1.0
17580,3.0892816932108003e-35
17581,1.0
17582,1.0
17583,1.0
17584,1.0
17585,1.0
17586,1.0
17587,1.0
17588,1.0
17589,1.0
17590,1.0
17591,1.0
17592,1.0
17593,4.299128504691485e-22
17594,1.0
17595,1.0
17596,1.0
17597,1.0
17598,1.0
17599,1.0
17600,1.0
17601,1.0
17602,2.5280394360848584e-45
17603,1.0
17604,1.0
17605,1.0
17606,1.0
17607,1.0
17608,1.0
17609,1.0
17610,1.0
17611,1.0
17612,1.0
17613,1.0
17614,1.0
17615,1.0
17616,1.0
17617,1.0
17618,1.0
17619,1.0
17620,2.478332598038158e-47
17621,1.0
17622,1.0
17623,1.0
17624,1.0
17625,1.0
17626,1.0
17627,1.0
17628,1.0
17629,1.0
17630,1.0
17631,2.7062193219956196e-36
17632,1.0
17633,1.0
17634,1.0
17635,1.0
17636,1.0
17637,1.0
17638,1.0
17639,9.50686938634282e-44
17640,1.0
17641,1.0
17642,1.0
17643,1.0
17644,1.0
17645,1.0
17646,1.0
17647,1.0
17648,8.00465151362742e-39
17649,1.1019493338528471e-16
17650,1.0
17651,1.0
17652,1.0
17653,1.0
17654,1.0
17655,1.0
17656,1.0
17657,3.4370429274211922e-53
17658,9.708685912539599e-48
17659,4.645631849428586e-41
17660,1.0
17661,1.3836230399951132e-42
17662,1.0
17663,1.6432001219230657e-15
17664,1.0
17665,2.3998864291376527e-27
17666,1.0
17667,1.0
17668,5.690046229229829e-43
17669,1.0
17670,1.0
17671,1.0
17672,2.330535425593769e-43
17673,1.0
17674,4.645631849428454e-41
17675,1.0
17676,1.0
17677,1.0
17678,1.0
17679,1.0
17680,1.5954513955974608e-46
17681,1.0
17682,1.0
17683,8.00465151362742e-39
17684,1.0
17685,1.0
17686,1.0
17687,1.0
17688,1.525633451244135e-29
17689,1.0
17690,1.0
17691,1.0
17692,1.0
17693,4.645631849428586e-41
17694,1.0
17695,2.813708190603178e-28
17696,1.0
17697,5.772195458611966e-28
17698,1.0
17699,1.0
17700,1.0
17701,1.0
17702,1.0
17703,5.690046229229829e-43
17704,1.0
17705,1.0
17706,1.0
17707,1.0
17708,1.0
17709,1.0
17710,1.0
17711,1.0
17712,1.0
17713,4.023540982375877e-46
17714,1.0
17715,1.0
17716,1.0
17717,1.0
17718,1.0
17719,1.0
17720,1.0
17721,1.0
17722,9.50686938634309e-44
17723,5.690046229229829e-43
17724,1.7581418301490302e-51
17725,1.0
17726,1.0
17727,1.0
17728,7.503033159398748e-34
17729,1.0
17730,1.0
17731,1.0
17732,1.0
17733,1.0
17734,7.287821893519175e-30
17735,1.0
17736,1.0
17737,1.0
17738,1.0
17739,1.0
17740,1.0
17741,1.0
17742,3.222890985409031e-50
17743,1.0
17744,1.0
17745,1.0
17746,1.0
17747,1.7059411897503306e-31
17748,6.298460478147263e-45
17749,1.3775819160391757e-35
17750,1.0
17751,1.0
17752,1.0
17753,6.298460478147263e-45
17754,1.0
17755,1.0
17756,1.0
17757,1.0
17758,1.0
17759,1.0
17760,1.0
17761,1.0
17762,1.0
17763,1.0
17764,1.0
17765,1.0
17766,1.0
17767,1.0
17768,1.0
17769,1.0
17770,1.0
17771,1.0
17772,1.0
17773,6.099433147159011e-20
17774,1.0
17775,1.0
17776,1.0
17777,1.0
17778,1.0
17779,1.0
17780,6.30087162869183e-47
17781,1.0
17782,1.0
17783,1.0
17784,1.0
17785,1.0
17786,1.0
17787,1.0
17788,1.3836230399951132e-42
17789,2.2858388492164234e-37
17790,1.0
17791,1.0
17792,1.1962507092103867e-22
17793,1.0
17794,1.0
17795,1.0
17796,4.6545307677995006e-51
17797,1.0
17798,1.0
17799,1.0
17800,1.0
17801,1.0
17802,1.0
17803,1.0
17804,1.0
17805,4.3123123555020883e-38
17806,9.50686938634309e-44
17807,1.0
17808,1.0
17809,1.0
17810,1.0
17811,1.0
17812,1.0
17813,1.0
17814,1.0
17815,1.0
17816,1.0
17817,1.0
17818,1.0
17819,1.0
17820,1.0
17821,1.0
17822,1.0
17823,1.0
17824,1.0
17825,1.0
17826,1.0
17827,1.0
17828,1.0
17829,1.0
17830,1.0
17831,1.0
17832,1.0
17833,2.331435868666175e-08
17834,1.0
17835,1.0
17836,2.0215560237180664e-19
17837,6.298460478147263e-45
17838,9.948485194554109e-38
17839,1.0
17840,1.0
17841,1.0
17842,1.0
17843,1.0
17844,1.0
17845,1.6429281059598607e-30
17846,1.0
17847,1.0
17848,8.00465151362742e-39
17849,1.0
17850,1.0
17851,1.0
17852,1.0
17853,1.0
17854,1.0
17855,2.478332598038158e-47
17856,1.0
17857,1.0
17858,1.0
17859,1.90714443199301e-16
17860,1.0
17861,1.0
17862,7.919734270164714e-15
17863,1.0
17864,1.9416689361709048e-41
17865,1.0
17866,1.0
17867,1.7059411897503306e-31
17868,2.627300323538568e-40
17869,1.0
17870,8.100697084135107e-22
17871,0.033186097748317954
17872,1.0
17873,1.0
17874,1.0
17875,1.0
17876,1.0
17877,1.0
17878,1.0
17879,1.0
17880,1.0
17881,1.0
17882,1.0
17883,1.0
17884,1.0
17885,1.0
17886,1.0
17887,1.0
17888,1.0
17889,1.0
17890,1.0
17891,1.0
17892,1.0
17893,1.0
17894,1.0
17895,1.0
17896,1.0
17897,1.0
17898,1.0
17899,6.271998640993618e-23
17900,1.1967086529506005e-24
17901,1.0
17902,1.0
17903,1.0
17904,1.0
17905,1.0
17906,1.0
17907,1.1794861347337468e-17
17908,1.0
17909,1.0
17910,1.0
17911,1.0
17912,1.0
17913,1.0
17914,1.0
17915,1.0
17916,1.0
17917,1.0
17918,1.0
17919,1.8616814349931133e-38
17920,1.0
17921,1.0
17922,1.0
17923,1.0
17924,1.0
17925,3.693209192671601e-32
17926,1.0
17927,1.0
17928,1.1832990700109042e-18
17929,1.0
17930,9.817659564033844e-27
17931,1.0
17932,4.3123123555019656e-38
17933,1.0
17934,1.0
17935,2.2723768976047754e-22
17936,1.0
17937,1.0
17938,6.30087162869183e-47
17939,1.0
17940,1.0
17941,2.2723768976047754e-22
17942,1.0
17943,1.0
17944,7.287821893519279e-30
17945,3.862435588040674e-44
17946,3.8624355880407837e-44
17947,1.0
17948,1.0
17949,1.0
17950,1.0
17951,1.0
17952,1.0
17953,1.0
17954,8.082532863228708e-42
17955,1.0
17956,1.0
17957,6.092433627717794e-14
17958,1.0
17959,1.0
17960,1.0
17961,1.0
17962,1.0
17963,1.0
17964,1.0
17965,1.0
17966,1.0
17967,1.0
17968,1.0
17969,3.693209192671601e-32
17970,1.3775819160391561e-35
17971,1.0
17972,1.0
17973,1.0
17974,1.0
17975,1.0
17976,8.00465151362742e-39
17977,1.0
17978,1.0
17979,1.0
17980,0.0027861445626240775
17981,1.8616814349931133e-38
17982,1.0
17983,1.0
17984,1.0
17985,1.0
17986,1.0
17987,1.0
17988,1.0
17989,1.0
17990,1.0
17991,1.7079953764664712e-32
17992,1.0
17993,1.0
17994,1.0
17995,1.0
17996,1.0
17997,4.5515570282163125e-24
17998,8.429335260256009e-50
17999,1.0
18000,1.0
18001,1.0
18002,1.0
18003,1.0
18004,1.0
18005,1.0
18006,3.350901639553615e-42
18007,3.0892816932108003e-35
18008,1.0
18009,1.0
18010,1.0
18011,1.0
18012,9.24781934839614e-53
18013,1.0
18014,2.813708190603178e-28
18015,1.0
18016,1.0
18017,1.0
18018,1.0
18019,1.0
18020,1.0
18021,1.0
18022,1.0
18023,1.0
18024,6.21019218374958e-40
18025,1.0
18026,1.0
18027,1.0
18028,1.0
18029,7.287821893519175e-30
18030,1.0
18031,1.0
18032,1.0
18033,1.0
18034,1.0
18035,1.0
18036,1.0
18037,1.0
18038,1.0
18039,1.0
18040,1.0
18041,7.503033159398748e-34
18042,1.3775819160391757e-35
18043,1.0
18044,1.0
18045,1.0
18046,1.0
18047,1.0
18048,1.0
18049,1.0
18050,1.0
18051,1.0
18052,1.0
18053,1.0
18054,1.0
18055,1.0
18056,6.298460478147263e-45
18057,1.0
18058,1.3660260619270228e-28
18059,1.0
18060,2.7062193219956196e-36
18061,1.0
18062,1.0
18063,4.645631849428586e-41
18064,1.0
18065,1.2272691244330385e-50
18066,1.0
18067,1.0
18068,1.0
18069,1.0
18070,1.0
18071,1.0
18072,6.298460478147263e-45
18073,1.0
18074,6.899847514719609e-35
18075,1.0
18076,9.50686938634309e-44
18077,1.0
18078,1.0
18079,1.0
18080,1.0
18081,1.0
18082,1.0
18083,1.0
18084,1.0
18085,1.0
18086,1.5954513955974608e-46
18087,1.0
18088,1.0
18089,1.0
18090,1.0
18091,3.2873613614425763e-16
18092,7.408835718419425e-05
18093,1.0
18094,1.0
18095,3.4278467328749464e-39
18096,1.0
18097,1.0
18098,1.0
18099,1.4719324800682232e-48
18100,1.0
18101,1.0
18102,1.643200121923019e-15
18103,1.0
18104,1.0
18105,1.0
18106,1.0
18107,1.0
18108,1.1793559627580281e-27
18109,1.0
18110,1.0
18111,1.0
18112,1.0
18113,6.118137872210616e-36
18114,1.0
18115,1.0
18116,1.0
18117,1.0
18118,5.546846243250287e-05
18119,1.0
18120,1.0
18121,1.0
18122,1.0
18123,1.0
18124,1.0
18125,1.0
18126,1.0
18127,1.0
18128,1.0
18129,1.0
18130,1.0
18131,9.50686938634309e-44
18132,1.0
18133,1.0
18134,1.0
18135,1.0
18136,1.0
18137,2.330535425593769e-43
18138,1.0
18139,1.3836230399951132e-42
18140,1.0
18141,1.0
18142,1.0
18143,1.0
18144,1.0
18145,1.0
18146,1.0
18147,1.0
18148,1.0
18149,1.0
18150,1.0
18151,1.0
18152,1.0
18153,1.0
18154,1.0
18155,1.0
18156,1.0
18157,1.0
18158,1.0
18159,1.0
18160,1.0
18161,1.0
18162,1.0
18163,1.0
18164,1.0
18165,1.0
18166,1.0
18167,1.0
18168,1.0
18169,3.4003934465291228e-34
18170,1.0
18171,1.0
18172,3.4278467328749464e-39
18173,1.4619828080331394e-39
18174,1.0
18175,2.813708190603258e-28
18176,2.1957502630052074e-49
18177,1.0
18178,1.0
18179,3.693209192671601e-32
18180,1.0
18181,1.0
18182,1.0
18183,1.3836230399951132e-42
18184,1.0
18185,1.0
18186,1.0
18187,1.0
18188,1.0
18189,3.766256314651364e-18
18190,1.0
18191,1.0
18192,1.0
18193,1.0
18194,1.0
18195,1.0
18196,1.7079953764664712e-32
18197,1.0
18198,4.3123123555020883e-38
18199,7.867040354821838e-33
18200,1.0
18201,5.230896963164986e-37
18202,1.0
18203,1.0
18204,1.0
18205,1.0
18206,1.0
18207,1.0
18208,1.0
18209,1.0
18210,3.7879411038824467e-48
18211,1.0
18212,1.0
18213,1.0
18214,1.0
18215,1.0
18216,1.0
18217,1.0
18218,1.0
18219,1.0
18220,1.0
18221,1.0
18222,3.608925937286613e-33
18223,1.0
18224,1.973692379692406e-26
18225,1.4619828080331394e-39
18226,1.0
18227,1.0
18228,1.0
18229,3.693209192671496e-32
18230,1.0
18231,1.0
18232,1.1925276512486907e-11
18233,1.0
18234,1.0
18235,1.0
18236,1.0
18237,1.0
18238,7.503033159398748e-34
18239,1.0
18240,1.0
18241,1.0
18242,1.0
18243,1.525633451244135e-29
18244,1.0
18245,1.0
18246,1.0
18247,1.0
18248,1.0105904378616783e-45
18249,1.0
18250,1.0
18251,1.0
18252,1.0
18253,1.0
18254,1.7079953764664956e-32
18255,1.0
18256,1.0
18257,1.0
18258,1.0
18259,1.0
18260,3.0892816932108003e-35
18261,1.0
18262,1.0
18263,1.0
18264,6.6141465398247105e-52
18265,1.1126707626579027e-19
18266,1.973692379692434e-26
18267,1.0
18268,1.0
18269,2.2858388492164234e-37
18270,1.0
18271,1.0
18272,1.0
18273,1.0
18274,1.0
18275,1.0
18276,1.0
18277,1.0
18278,1.0
18279,1.0
18280,1.0
18281,3.8624355880407837e-44
18282,1.0
18283,1.7250892642020234e-10
18284,1.0
18285,1.0
18286,1.0
18287,1.0
18288,1.0
18289,1.0
18290,1.0
18291,1.0
18292,1.0
18293,1.0
18294,1.0
18295,6.271998640993618e-23
18296,1.0
18297,1.0
18298,1.0
18299,1.0
18300,1.0
18301,1.0
18302,1.0
18303,7.503033159398748e-34
18304,1.0
18305,1.0
18306,1.0
18307,1.0
18308,1.0
18309,1.0
18310,1.8107595616079218e-20
18311,1.0
18312,1.0
18313,1.0
18314,1.0
18315,9.50686938634309e-44
18316,1.0
18317,1.0
18318,1.0
18319,1.0
18320,1.0
18321,3.8624355880407837e-44
18322,1.0
18323,1.0
18324,1.0
18325,1.0
18326,1.0
18327,1.0
18328,1.0
18329,1.0
18330,1.0
18331,1.0
18332,1.0
18333,1.2272691244330385e-50
18334,1.0
18335,1.0
18336,1.0
18337,3.4278467328749464e-39
18338,1.0
18339,1.0
18340,1.0
18341,4.023540982375877e-46
18342,1.0
18343,1.0
18344,1.0
18345,1.0
18346,1.0
18347,1.0
18348,1.0
18349,4.3123123555020883e-38
18350,1.0
18351,1.0
18352,1.0
18353,1.0
18354,1.0
18355,1.0
18356,1.0
18357,1.0
18358,1.0
18359,1.0
18360,1.0
18361,1.0
18362,1.0
18363,1.0
18364,1.0
18365,1.0
18366,1.0
18367,4.6545307677995006e-51
18368,1.0
18369,1.0
18370,3.608925937286613e-33
18371,1.0
18372,4.619037046411009e-11
18373,1.0
18374,1.0
18375,3.222890985409031e-50
18376,1.0
18377,1.0
18378,1.9416689361709048e-41
18379,1.0
18380,9.50686938634309e-44
18381,1.0
18382,1.0
18383,1.0
18384,1.0
18385,1.1070221298436868e-40
18386,1.7581418301490302e-51
18387,1.0
18388,1.0
18389,1.0
18390,1.0
18391,1.0
18392,6.099096561103552e-25
18393,1.5954513955974608e-46
18394,1.0
18395,8.00465151362742e-39
18396,1.0
18397,1.0
18398,1.0
18399,1.0
18400,1.0
18401,1.0
18402,1.0
18403,1.0
18404,1.0
18405,1.0
18406,1.0
18407,1.0
18408,8.00465151362742e-39
18409,3.4370429274211922e-53
18410,1.0
18411,1.0
18412,1.0
18413,1.0
18414,1.0
18415,6.298460478147263e-45
18416,1.0
18417,1.0
18418,1.0
18419,1.0
18420,1.0
18421,1.0
18422,1.0
18423,1.7079953764664712e-32
18424,1.0
18425,1.0
18426,1.0
18427,4.023540982375992e-46
18428,1.0
18429,1.0
18430,1.0
18431,1.0
18432,1.0
18433,3.608925937286613e-33
18434,1.0
18435,1.0
18436,1.0
18437,1.0
18438,1.0
18439,1.4619828080331394e-39
18440,1.0
18441,9.948485194554109e-38
18442,1.0
18443,1.0
18444,1.0
18445,1.0
18446,1.0
18447,2.0215560237179947e-19
18448,1.0
18449,1.0
18450,1.0
18451,1.0
18452,7.287821893519279e-30
18453,1.0
18454,1.0
18455,1.0
18456,1.0105904378616783e-45
18457,1.0
18458,1.0
18459,1.0
18460,1.0
18461,4.6545307677995006e-51
18462,1.0
18463,8.00465151362742e-39
18464,0.28509800818732517
18465,1.0
18466,5.690046229229829e-43
18467,1.0
18468,1.0
18469,7.287821893519279e-30
18470,1.0
18471,1.0
18472,1.0
18473,1.0
18474,1.0
18475,1.0
18476,3.8624355880407837e-44
18477,1.0
18478,1.0
18479,1.0
18480,1.0
18481,1.8616814349931133e-38
18482,3.4672663330887265e-30
18483,2.1781724487819421e-07
18484,4.3123123555020883e-38
18485,1.0
18486,1.0
18487,1.272250058882577e-53
18488,1.0
18489,1.0
18490,8.082532863228708e-42
18491,1.0
18492,1.0
18493,1.0
18494,1.0
18495,1.5628844749281304e-44
18496,1.0
18497,1.0
18498,1.0
18499,1.0
18500,8.082532863228708e-42
18501,1.0
18502,1.0
18503,1.0
18504,1.0
18505,1.0
18506,1.0
18507,1.0
18508,1.0
18509,1.0
18510,1.0
18511,1.0
18512,1.0
18513,1.0
18514,1.0
18515,1.0
18516,1.0
18517,1.0
18518,1.0
18519,2.1781724487819421e-07
18520,1.0
18521,1.0
18522,2.4781958357894282e-52
18523,1.0
18524,1.0
18525,1.0
18526,1.0
18527,1.0
18528,1.0
18529,3.608925937286613e-33
18530,1.0
18531,1.0
18532,1.0
18533,1.0
18534,2.7062193219955424e-36
18535,4.6545307677995006e-51
18536,7.287821893519175e-30
18537,1.0
18538,1.0
18539,1.0
18540,1.7033314425068937e-23
18541,3.4370429274211922e-53
18542,1.0
18543,1.0
18544,1.0
18545,1.0
18546,1.0
18547,1.0
18548,1.0
18549,1.0
18550,1.0
18551,3.4370429274211922e-53
18552,1.1921986502814639e-36
18553,1.0
18554,1.0
18555,1.0
18556,1.0
18557,1.0
18558,1.0
18559,8.429335260256009e-50
18560,1.0
18561,1.0
18562,1.0
18563,1.0
18564,1.0
18565,2.478332598038158e-47
18566,1.0
18567,1.0
18568,1.0
18569,1.0
18570,0.033186097748317954
18571,1.0
18572,1.0
18573,3.0958826582275973e-25
18574,1.0
18575,1.0
18576,1.0
18577,1.0
18578,1.0
18579,1.0
18580,0.0006487677029384182
18581,1.0
18582,7.257203434163907e-08
18583,1.0
18584,1.0
18585,1.0
18586,1.0
18587,1.0
18588,1.0
18589,1.0
18590,1.0
18591,1.0
18592,1.0
18593,1.0
18594,1.0
18595,1.0
18596,1.0
18597,1.0
18598,1.0
18599,1.0
18600,1.0
18601,1.0
18602,1.0
18603,1.0
18604,1.0
18605,6.212248769484293e-10
18606,1.0
18607,1.0
18608,1.0
18609,1.0
18610,1.0
18611,1.0
18612,1.0
18613,3.4003934465292194e-34
18614,3.6580260258134776e-19
18615,1.0
18616,1.0
18617,1.0
18618,1.0
18619,1.2272691244330385e-50
18620,1.0
18621,3.693209192671601e-32
18622,1.0
18623,7.503033159398748e-34
18624,1.0
18625,1.0
18626,1.7079953764664956e-32
18627,4.645631849428586e-41
18628,1.0
18629,1.0
18630,1.0
18631,1.0
18632,4.6545307677995006e-51
18633,1.0105904378616783e-45
18634,9.50686938634309e-44
18635,1.0
18636,1.0
18637,1.0
18638,1.0
18639,1.0
18640,1.0
18641,1.0
18642,1.0
18643,1.0
18644,1.0
18645,1.0
18646,1.0
18647,1.0
18648,1.0
18649,1.0
18650,1.0
18651,1.0
18652,1.9416689361709048e-41
18653,1.0
18654,1.0
18655,1.0
18656,1.0
18657,1.0
18658,1.0
18659,1.0
18660,1.0
18661,1.0
18662,1.0
18663,1.0
18664,1.0
18665,1.0
18666,1.0
18667,1.0
18668,1.0
18669,1.0
18670,3.693209192671601e-32
18671,3.0892816932108003e-35
18672,1.0
18673,1.0
18674,1.0
18675,1.0
18676,1.0044206125709953e-13
18677,1.0
18678,1.0
18679,1.0
18680,1.0
18681,1.0
18682,1.0
18683,1.0
18684,5.230896963164986e-37
18685,1.0
18686,1.0
18687,1.0
18688,1.0
18689,1.0
18690,6.118137872210442e-36
18691,1.0
18692,1.0
18693,1.0
18694,1.0
18695,1.0
18696,1.0
18697,1.973692379692406e-26
18698,1.0
18699,1.0
18700,1.0
18701,1.0
18702,1.0
18703,3.416624789251064e-06
18704,1.0
18705,1.0
18706,1.0
18707,1.0
18708,1.0
18709,1.0
18710,1.0
18711,1.0
18712,1.0
18713,1.0
18714,1.0
18715,1.0
18716,4.645631849428586e-41
18717,1.0
18718,1.0
18719,1.0
18720,1.0
18721,1.0
18722,1.0
18723,1.0
18724,2.399886429137704e-27
18725,1.0
18726,1.0
18727,1.0
18728,1.0
18729,1.9416689361709048e-41
18730,1.0
18731,1.0
18732,1.0
18733,1.0
18734,1.0
18735,1.0
18736,1.0
18737,1.0
18738,4.6545307677995006e-51
18739,1.0
18740,1.272250058882577e-53
18741,2.627300323538568e-40
18742,1.0
18743,1.0
18744,1.0
18745,1.0
18746,1.0
18747,1.0
18748,2.1781724487819421e-07
18749,1.0
18750,1.0
18751,2.7062193219955424e-36
18752,9.948485194554109e-38
18753,1.0
18754,1.0
18755,1.0
18756,1.0
18757,1.0
18758,1.0
18759,1.0
18760,1.3775819160391169e-35
18761,1.0
18762,1.0
18763,1.0
18764,1.0
18765,1.0
18766,1.2278788140489698e-05
18767,1.0
18768,1.0
18769,1.0
18770,1.0
18771,5.643560857727002e-16
18772,1.0
18773,1.0
18774,1.0
18775,1.0
18776,6.341347801996308e-17
18777,1.0
18778,1.0
18779,1.0
18780,1.0
18781,1.5651118445127938e-25
18782,1.0
18783,1.0
18784,1.0
18785,1.0
18786,8.00465151362742e-39
18787,1.0
18788,1.0
18789,3.180860031003084e-29
18790,1.0
18791,1.0
18792,1.7079953764664712e-32
18793,1.0
18794,3.608925937286613e-33
18795,1.0
18796,1.0
18797,1.0
18798,1.0
18799,1.0
18800,1.0
18801,6.899847514719806e-35
18802,9.817659564033844e-27
18803,1.5628844749281304e-44
18804,1.0
18805,1.0
18806,1.0
18807,1.0
18808,1.0
18809,1.0
18810,6.605121638915791e-29
18811,1.0
18812,1.0
18813,1.0
18814,1.0
18815,1.1793559627580028e-27
18816,1.0
18817,1.0
18818,1.0
18819,1.0
18820,1.0
18821,7.753393400143665e-31
18822,1.0
18823,1.0
18824,1.0
18825,1.0
18826,2.5280394360848584e-45
18827,1.0
18828,1.0
18829,1.0
18830,1.0
18831,2.1957502630052074e-49
18832,1.0
18833,1.0
18834,1.0
18835,1.0
18836,1.0
18837,1.0
18838,1.0
18839,1.0
18840,1.0
18841,1.0
18842,7.867040354821838e-33
18843,1.0
18844,1.0
18845,1.0
18846,1.0
18847,1.0
18848,3.693209192671601e-32
18849,1.1793559627580281e-27
18850,1.0
18851,6.6141465398247105e-52
18852,1.0
18853,3.095882658227531e-25
18854,1.0
18855,1.0
18856,1.0
18857,1.0
18858,1.0
18859,3.608925937286613e-33
18860,1.0
18861,1.0
18862,1.0
18863,1.0
18864,1.0
18865,1.0
18866,1.0
18867,1.0
18868,1.0
18869,1.0
